from	to	combined_score
GRB2	MAPK8	510
GRB2	MAPK8	510
PRKCD	MAPK8	860
PRKCD	MAPK8	860
CDC37	BTC	900
CDC37	BTC	900
HBEGF	BTC	905
HBEGF	BTC	905
PLCG1	BTC	637
PLCG1	BTC	637
EREG	BTC	511
EREG	BTC	511
PTPN12	BTC	900
PTPN12	BTC	900
KRAS	BTC	929
KRAS	BTC	929
GAB1	BTC	529
GAB1	BTC	529
PIK3CA	BTC	579
PIK3CA	BTC	579
CBL	BTC	731
CBL	BTC	731
EGF	BTC	826
EGF	BTC	826
ERBB3	BTC	875
ERBB3	BTC	875
PXN	BTC	901
PXN	BTC	901
ERBB2	BTC	985
ERBB2	BTC	985
RPS27A	BTC	600
RPS27A	BTC	600
EGFR	BTC	999
EGFR	BTC	999
MEMO1	BTC	600
MEMO1	BTC	600
UBB	BTC	600
UBB	BTC	600
FOS	BTC	908
FOS	BTC	908
HSP90AA1	BTC	906
HSP90AA1	BTC	906
PTPN11	BTC	542
PTPN11	BTC	542
PTK2	BTC	543
PTK2	BTC	543
ERBB4	BTC	997
ERBB4	BTC	997
FYN	BTC	515
FYN	BTC	515
NRG2	BTC	847
NRG2	BTC	847
NRAS	BTC	901
NRAS	BTC	901
NRG3	BTC	813
NRG3	BTC	813
SRC	BTC	673
SRC	BTC	673
GRB2	BTC	674
GRB2	BTC	674
NRG4	BTC	825
NRG4	BTC	825
MATK	BTC	600
MATK	BTC	600
CD4	ITGB1	614
CD4	ITGB1	614
PIK3R2	ITGB1	642
PIK3R2	ITGB1	642
CCND1	ITGB1	517
CCND1	ITGB1	517
GAPDH	ITGB1	619
GAPDH	ITGB1	619
KRAS	ITGB1	670
KRAS	ITGB1	670
CDH1	ITGB1	715
CDH1	ITGB1	715
MAPK3	ITGB1	542
MAPK3	ITGB1	542
IL1B	ITGB1	602
IL1B	ITGB1	602
KDR	ITGB1	994
KDR	ITGB1	994
PIK3CA	ITGB1	921
PIK3CA	ITGB1	921
FGF2	ITGB1	672
FGF2	ITGB1	672
EGF	ITGB1	965
EGF	ITGB1	965
PXN	ITGB1	998
PXN	ITGB1	998
TP53	ITGB1	508
TP53	ITGB1	508
ERBB2	ITGB1	950
ERBB2	ITGB1	950
EGFR	ITGB1	997
EGFR	ITGB1	997
KIT	ITGB1	716
KIT	ITGB1	716
ALB	ITGB1	671
ALB	ITGB1	671
IGF1	ITGB1	514
IGF1	ITGB1	514
CASP3	ITGB1	947
CASP3	ITGB1	947
CAV1	ITGB1	988
CAV1	ITGB1	988
PTK2	ITGB1	999
PTK2	ITGB1	999
ERBB4	ITGB1	529
ERBB4	ITGB1	529
CTNNB1	ITGB1	812
CTNNB1	ITGB1	812
FYN	ITGB1	988
FYN	ITGB1	988
FN1	ITGB1	999
FN1	ITGB1	999
RAC1	ITGB1	930
RAC1	ITGB1	930
NRAS	ITGB1	533
NRAS	ITGB1	533
PTEN	ITGB1	944
PTEN	ITGB1	944
SRC	ITGB1	987
SRC	ITGB1	987
GRB2	ITGB1	947
GRB2	ITGB1	947
PIK3R2	USP8	727
PIK3R2	USP8	727
AKT3	USP8	903
AKT3	USP8	903
CBL	USP8	504
CBL	USP8	504
EGF	USP8	924
EGF	USP8	924
ERBB3	USP8	557
ERBB3	USP8	557
RPS27A	USP8	757
RPS27A	USP8	757
EGFR	USP8	993
EGFR	USP8	993
UBB	USP8	803
UBB	USP8	803
RNF41	USP8	999
RNF41	USP8	999
SRC	USP8	597
SRC	USP8	597
AKT2	USP8	903
AKT2	USP8	903
GRB2	USP8	540
GRB2	USP8	540
GAPDH	RPS8	659
GAPDH	RPS8	659
NEDD8	RPS8	559
NEDD8	RPS8	559
RPS16	RPS8	999
RPS16	RPS8	999
RPS11	RPS8	999
RPS11	RPS8	999
RPS27A	RPS8	999
RPS27A	RPS8	999
RPS3	RPS8	999
RPS3	RPS8	999
RPS23	RPS8	999
RPS23	RPS8	999
LRRK2	RPS8	696
LRRK2	RPS8	696
RPS9	RPS8	999
RPS9	RPS8	999
HSPA4	RPS8	567
HSPA4	RPS8	567
UBB	RPS8	886
UBB	RPS8	886
RPL4	RPS8	999
RPL4	RPS8	999
RPS15A	RPS8	999
RPS15A	RPS8	999
EEF1G	RPS8	990
EEF1G	RPS8	990
RPS2	RPS8	999
RPS2	RPS8	999
RPS3A	RPS8	999
RPS3A	RPS8	999
RPSA	RPS8	999
RPSA	RPS8	999
RPL5	RPS8	999
RPL5	RPS8	999
RPS4X	RPS8	999
RPS4X	RPS8	999
RPL11	RPS8	999
RPL11	RPS8	999
RPS6	RPS8	999
RPS6	RPS8	999
CD4	INS	709
CD4	INS	709
SIRT1	INS	761
SIRT1	INS	761
MAPK1	INS	511
MAPK1	INS	511
NFKBIA	INS	568
NFKBIA	INS	568
IL2	INS	656
IL2	INS	656
CCND1	INS	673
CCND1	INS	673
GAPDH	INS	793
GAPDH	INS	793
MAPK14	INS	504
MAPK14	INS	504
IL4	INS	637
IL4	INS	637
KRAS	INS	550
KRAS	INS	550
CDH1	INS	674
CDH1	INS	674
MAPK3	INS	726
MAPK3	INS	726
IL1B	INS	816
IL1B	INS	816
AKT3	INS	569
AKT3	INS	569
KDR	INS	822
KDR	INS	822
PIK3CA	INS	966
PIK3CA	INS	966
CBL	INS	958
CBL	INS	958
FGF2	INS	874
FGF2	INS	874
STAT3	INS	741
STAT3	INS	741
EGF	INS	979
EGF	INS	979
ERBB3	INS	781
ERBB3	INS	781
TP53	INS	717
TP53	INS	717
ERBB2	INS	875
ERBB2	INS	875
EGFR	INS	942
EGFR	INS	942
ATM	INS	505
ATM	INS	505
PPARG	INS	887
PPARG	INS	887
KIT	INS	915
KIT	INS	915
ALB	INS	990
ALB	INS	990
IGF1	INS	998
IGF1	INS	998
HSPA4	INS	615
HSPA4	INS	615
FOS	INS	659
FOS	INS	659
CXCL8	INS	692
CXCL8	INS	692
CASP3	INS	792
CASP3	INS	792
GSK3B	INS	684
GSK3B	INS	684
HSP90AA1	INS	518
HSP90AA1	INS	518
LCK	INS	648
LCK	INS	648
CAV1	INS	973
CAV1	INS	973
PTPN11	INS	949
PTPN11	INS	949
ERBB4	INS	748
ERBB4	INS	748
CTNNB1	INS	714
CTNNB1	INS	714
FN1	INS	958
FN1	INS	958
STAT1	INS	524
STAT1	INS	524
MTOR	INS	867
MTOR	INS	867
JUN	INS	723
JUN	INS	723
PTEN	INS	786
PTEN	INS	786
SRC	INS	862
SRC	INS	862
TLR4	INS	669
TLR4	INS	669
AR	INS	615
AR	INS	615
RPS6	INS	616
RPS6	INS	616
JAK2	INS	619
JAK2	INS	619
AKT2	INS	972
AKT2	INS	972
GRB2	INS	980
GRB2	INS	980
PRKCD	INS	574
PRKCD	INS	574
MAPK8	INS	634
MAPK8	INS	634
BTC	INS	505
BTC	INS	505
ITGB1	INS	607
ITGB1	INS	607
CD4	CDC42	560
CD4	CDC42	560
MAPK1	CDC42	818
MAPK1	CDC42	818
PIK3R2	CDC42	897
PIK3R2	CDC42	897
CCND1	CDC42	525
CCND1	CDC42	525
GAPDH	CDC42	610
GAPDH	CDC42	610
MAPK14	CDC42	963
MAPK14	CDC42	963
HBEGF	CDC42	667
HBEGF	CDC42	667
PLCG1	CDC42	967
PLCG1	CDC42	967
EREG	CDC42	645
EREG	CDC42	645
CDH1	CDC42	981
CDH1	CDC42	981
MAPK3	CDC42	862
MAPK3	CDC42	862
KDR	CDC42	951
KDR	CDC42	951
PIK3CA	CDC42	954
PIK3CA	CDC42	954
CBL	CDC42	992
CBL	CDC42	992
STAT3	CDC42	537
STAT3	CDC42	537
EGF	CDC42	896
EGF	CDC42	896
ERBB3	CDC42	511
ERBB3	CDC42	511
PXN	CDC42	995
PXN	CDC42	995
TP53	CDC42	563
TP53	CDC42	563
ERBB2	CDC42	613
ERBB2	CDC42	613
RPS27A	CDC42	661
RPS27A	CDC42	661
EGFR	CDC42	978
EGFR	CDC42	978
ALB	CDC42	594
ALB	CDC42	594
LRRK2	CDC42	978
LRRK2	CDC42	978
UBB	CDC42	644
UBB	CDC42	644
PRKCE	CDC42	948
PRKCE	CDC42	948
CASP3	CDC42	801
CASP3	CDC42	801
GSK3B	CDC42	577
GSK3B	CDC42	577
HSP90AA1	CDC42	738
HSP90AA1	CDC42	738
LCK	CDC42	966
LCK	CDC42	966
CAV1	CDC42	972
CAV1	CDC42	972
PTPN11	CDC42	507
PTPN11	CDC42	507
PTK2	CDC42	972
PTK2	CDC42	972
CTNNB1	CDC42	995
CTNNB1	CDC42	995
FYN	CDC42	970
FYN	CDC42	970
FN1	CDC42	974
FN1	CDC42	974
RAC1	CDC42	906
RAC1	CDC42	906
VCP	CDC42	551
VCP	CDC42	551
MTOR	CDC42	958
MTOR	CDC42	958
JUN	CDC42	747
JUN	CDC42	747
PTEN	CDC42	897
PTEN	CDC42	897
SRC	CDC42	989
SRC	CDC42	989
AKT2	CDC42	543
AKT2	CDC42	543
GRB2	CDC42	947
GRB2	CDC42	947
PRKCD	CDC42	561
PRKCD	CDC42	561
CDK1	CDC42	564
CDK1	CDC42	564
MAPK8	CDC42	987
MAPK8	CDC42	987
BTC	CDC42	620
BTC	CDC42	620
ITGB1	CDC42	963
ITGB1	CDC42	963
INS	CDC42	510
INS	CDC42	510
CD4	RELA	549
CD4	RELA	549
SIRT1	RELA	998
SIRT1	RELA	998
MAPK1	RELA	944
MAPK1	RELA	944
RBX1	RELA	670
RBX1	RELA	670
NFKBIA	RELA	999
NFKBIA	RELA	999
IL2	RELA	972
IL2	RELA	972
CCND1	RELA	977
CCND1	RELA	977
GAPDH	RELA	605
GAPDH	RELA	605
MAPK14	RELA	955
MAPK14	RELA	955
IL4	RELA	944
IL4	RELA	944
KRAS	RELA	865
KRAS	RELA	865
MDM2	RELA	610
MDM2	RELA	610
CREBBP	RELA	999
CREBBP	RELA	999
MAPK3	RELA	946
MAPK3	RELA	946
EP300	RELA	999
EP300	RELA	999
IL1B	RELA	978
IL1B	RELA	978
PIK3CA	RELA	945
PIK3CA	RELA	945
STAT3	RELA	997
STAT3	RELA	997
TP53	RELA	980
TP53	RELA	980
RPS27A	RELA	878
RPS27A	RELA	878
EGFR	RELA	503
EGFR	RELA	503
RPS3	RELA	984
RPS3	RELA	984
ATM	RELA	563
ATM	RELA	563
PPARG	RELA	999
PPARG	RELA	999
UBB	RELA	634
UBB	RELA	634
FOS	RELA	986
FOS	RELA	986
CXCL8	RELA	991
CXCL8	RELA	991
CASP3	RELA	567
CASP3	RELA	567
UBE2N	RELA	777
UBE2N	RELA	777
GSK3B	RELA	519
GSK3B	RELA	519
LCK	RELA	930
LCK	RELA	930
CTNNB1	RELA	922
CTNNB1	RELA	922
FN1	RELA	520
FN1	RELA	520
STAT1	RELA	885
STAT1	RELA	885
MTOR	RELA	933
MTOR	RELA	933
NRAS	RELA	697
NRAS	RELA	697
JUN	RELA	991
JUN	RELA	991
HDAC1	RELA	998
HDAC1	RELA	998
SRC	RELA	942
SRC	RELA	942
TLR4	RELA	926
TLR4	RELA	926
AR	RELA	734
AR	RELA	734
JAK2	RELA	935
JAK2	RELA	935
PRKCD	RELA	927
PRKCD	RELA	927
MAPK8	RELA	913
MAPK8	RELA	913
MAPK1	NRG1	917
MAPK1	NRG1	917
CDC37	NRG1	900
CDC37	NRG1	900
HBEGF	NRG1	811
HBEGF	NRG1	811
PLCG1	NRG1	693
PLCG1	NRG1	693
EREG	NRG1	881
EREG	NRG1	881
PTPN12	NRG1	914
PTPN12	NRG1	914
KRAS	NRG1	944
KRAS	NRG1	944
GAB1	NRG1	591
GAB1	NRG1	591
MAPK3	NRG1	947
MAPK3	NRG1	947
IL1B	NRG1	547
IL1B	NRG1	547
PIK3CA	NRG1	936
PIK3CA	NRG1	936
FGF2	NRG1	558
FGF2	NRG1	558
EGF	NRG1	972
EGF	NRG1	972
ERBB3	NRG1	999
ERBB3	NRG1	999
ERBB2	NRG1	999
ERBB2	NRG1	999
RPS27A	NRG1	600
RPS27A	NRG1	600
EGFR	NRG1	999
EGFR	NRG1	999
MEMO1	NRG1	600
MEMO1	NRG1	600
IGF1	NRG1	666
IGF1	NRG1	666
UBB	NRG1	608
UBB	NRG1	608
HSP90AA1	NRG1	927
HSP90AA1	NRG1	927
PTPN11	NRG1	929
PTPN11	NRG1	929
ERBB4	NRG1	999
ERBB4	NRG1	999
RNF41	NRG1	920
RNF41	NRG1	920
FYN	NRG1	928
FYN	NRG1	928
NRG2	NRG1	912
NRG2	NRG1	912
NRAS	NRG1	926
NRAS	NRG1	926
NRG3	NRG1	938
NRG3	NRG1	938
SRC	NRG1	708
SRC	NRG1	708
JAK2	NRG1	913
JAK2	NRG1	913
GRB2	NRG1	928
GRB2	NRG1	928
NRG4	NRG1	930
NRG4	NRG1	930
MATK	NRG1	600
MATK	NRG1	600
MAPK8	NRG1	908
MAPK8	NRG1	908
BTC	NRG1	807
BTC	NRG1	807
CD4	IL6	942
CD4	IL6	942
SIRT1	IL6	679
SIRT1	IL6	679
MAPK1	IL6	957
MAPK1	IL6	957
NFKBIA	IL6	872
NFKBIA	IL6	872
IL2	IL6	914
IL2	IL6	914
CCND1	IL6	680
CCND1	IL6	680
GAPDH	IL6	841
GAPDH	IL6	841
MAPK14	IL6	758
MAPK14	IL6	758
HBEGF	IL6	605
HBEGF	IL6	605
IL4	IL6	991
IL4	IL6	991
KRAS	IL6	622
KRAS	IL6	622
CDH1	IL6	657
CDH1	IL6	657
GAB1	IL6	911
GAB1	IL6	911
MAPK3	IL6	973
MAPK3	IL6	973
IL1B	IL6	997
IL1B	IL6	997
KDR	IL6	610
KDR	IL6	610
CBL	IL6	705
CBL	IL6	705
FGF2	IL6	975
FGF2	IL6	975
STAT3	IL6	992
STAT3	IL6	992
EGF	IL6	763
EGF	IL6	763
TP53	IL6	744
TP53	IL6	744
ERBB2	IL6	965
ERBB2	IL6	965
EGFR	IL6	867
EGFR	IL6	867
ATM	IL6	512
ATM	IL6	512
PPARG	IL6	792
PPARG	IL6	792
KIT	IL6	664
KIT	IL6	664
ALB	IL6	860
ALB	IL6	860
IGF1	IL6	814
IGF1	IL6	814
HSPA4	IL6	651
HSPA4	IL6	651
FOS	IL6	970
FOS	IL6	970
CXCL8	IL6	997
CXCL8	IL6	997
CASP3	IL6	836
CASP3	IL6	836
GSK3B	IL6	581
GSK3B	IL6	581
HSP90AA1	IL6	776
HSP90AA1	IL6	776
LCK	IL6	522
LCK	IL6	522
CAV1	IL6	595
CAV1	IL6	595
PTPN11	IL6	958
PTPN11	IL6	958
CTNNB1	IL6	692
CTNNB1	IL6	692
FN1	IL6	895
FN1	IL6	895
STAT1	IL6	985
STAT1	IL6	985
MTOR	IL6	687
MTOR	IL6	687
JUN	IL6	981
JUN	IL6	981
PTEN	IL6	636
PTEN	IL6	636
SRC	IL6	685
SRC	IL6	685
TLR4	IL6	940
TLR4	IL6	940
AR	IL6	560
AR	IL6	560
JAK2	IL6	989
JAK2	IL6	989
GRB2	IL6	938
GRB2	IL6	938
MAPK8	IL6	668
MAPK8	IL6	668
ITGB1	IL6	537
ITGB1	IL6	537
INS	IL6	880
INS	IL6	880
RELA	IL6	976
RELA	IL6	976
NRG1	IL6	504
NRG1	IL6	504
NEDD8	RPS14	593
NEDD8	RPS14	593
RPS16	RPS14	999
RPS16	RPS14	999
MDM2	RPS14	958
MDM2	RPS14	958
TP53	RPS14	662
TP53	RPS14	662
RPS11	RPS14	999
RPS11	RPS14	999
RPS27A	RPS14	999
RPS27A	RPS14	999
RPS3	RPS14	999
RPS3	RPS14	999
RPS23	RPS14	999
RPS23	RPS14	999
LRRK2	RPS14	501
LRRK2	RPS14	501
RPS9	RPS14	999
RPS9	RPS14	999
UBB	RPS14	532
UBB	RPS14	532
RPL4	RPS14	999
RPL4	RPS14	999
RPS15A	RPS14	999
RPS15A	RPS14	999
EEF1G	RPS14	903
EEF1G	RPS14	903
RPS2	RPS14	999
RPS2	RPS14	999
RPS3A	RPS14	999
RPS3A	RPS14	999
RPSA	RPS14	999
RPSA	RPS14	999
RPL5	RPS14	999
RPL5	RPS14	999
RPS4X	RPS14	999
RPS4X	RPS14	999
RPL11	RPS14	999
RPL11	RPS14	999
RPS6	RPS14	999
RPS6	RPS14	999
RPS8	RPS14	999
RPS8	RPS14	999
RBX1	PSMD14	736
RBX1	PSMD14	736
NFKBIA	PSMD14	921
NFKBIA	PSMD14	921
CCND1	PSMD14	905
CCND1	PSMD14	905
NEDD8	PSMD14	949
NEDD8	PSMD14	949
RPS16	PSMD14	554
RPS16	PSMD14	554
RPS27A	PSMD14	994
RPS27A	PSMD14	994
RPS3	PSMD14	611
RPS3	PSMD14	611
RPS9	PSMD14	591
RPS9	PSMD14	591
HSPA4	PSMD14	644
HSPA4	PSMD14	644
UBB	PSMD14	997
UBB	PSMD14	997
RPL4	PSMD14	551
RPL4	PSMD14	551
UBE2N	PSMD14	744
UBE2N	PSMD14	744
EEF1G	PSMD14	693
EEF1G	PSMD14	693
HSP90AA1	PSMD14	768
HSP90AA1	PSMD14	768
RPS2	PSMD14	688
RPS2	PSMD14	688
RPS3A	PSMD14	586
RPS3A	PSMD14	586
RPSA	PSMD14	591
RPSA	PSMD14	591
VCP	PSMD14	987
VCP	PSMD14	987
HSP90AB1	PSMD14	648
HSP90AB1	PSMD14	648
PTEN	PSMD14	907
PTEN	PSMD14	907
RPS4X	PSMD14	566
RPS4X	PSMD14	566
RPL11	PSMD14	525
RPL11	PSMD14	525
USP8	PSMD14	633
USP8	PSMD14	633
RPS8	PSMD14	535
RPS8	PSMD14	535
RELA	PSMD14	905
RELA	PSMD14	905
CD4	CD8A	994
CD4	CD8A	994
NFKBIA	CD8A	540
NFKBIA	CD8A	540
IL2	CD8A	991
IL2	CD8A	991
GAPDH	CD8A	683
GAPDH	CD8A	683
HBEGF	CD8A	517
HBEGF	CD8A	517
IL4	CD8A	880
IL4	CD8A	880
PLCG1	CD8A	517
PLCG1	CD8A	517
KRAS	CD8A	560
KRAS	CD8A	560
CDH1	CD8A	843
CDH1	CD8A	843
MAPK3	CD8A	520
MAPK3	CD8A	520
IL1B	CD8A	816
IL1B	CD8A	816
PIK3CA	CD8A	937
PIK3CA	CD8A	937
CBL	CD8A	947
CBL	CD8A	947
STAT3	CD8A	720
STAT3	CD8A	720
EGF	CD8A	523
EGF	CD8A	523
TP53	CD8A	699
TP53	CD8A	699
ERBB2	CD8A	681
ERBB2	CD8A	681
EGFR	CD8A	629
EGFR	CD8A	629
KIT	CD8A	722
KIT	CD8A	722
ALB	CD8A	739
ALB	CD8A	739
HSPA4	CD8A	681
HSPA4	CD8A	681
CXCL8	CD8A	768
CXCL8	CD8A	768
CASP3	CD8A	655
CASP3	CD8A	655
LCK	CD8A	999
LCK	CD8A	999
PTPN11	CD8A	519
PTPN11	CD8A	519
CTNNB1	CD8A	558
CTNNB1	CD8A	558
FYN	CD8A	972
FYN	CD8A	972
FN1	CD8A	588
FN1	CD8A	588
STAT1	CD8A	716
STAT1	CD8A	716
MTOR	CD8A	601
MTOR	CD8A	601
JUN	CD8A	953
JUN	CD8A	953
PTEN	CD8A	561
PTEN	CD8A	561
SRC	CD8A	769
SRC	CD8A	769
TLR4	CD8A	790
TLR4	CD8A	790
JAK2	CD8A	563
JAK2	CD8A	563
GRB2	CD8A	526
GRB2	CD8A	526
MATK	CD8A	578
MATK	CD8A	578
ITGB1	CD8A	568
ITGB1	CD8A	568
INS	CD8A	683
INS	CD8A	683
IL6	CD8A	878
IL6	CD8A	878
RBX1	UBA52	937
RBX1	UBA52	937
NFKBIA	UBA52	640
NFKBIA	UBA52	640
STUB1	UBA52	693
STUB1	UBA52	693
CDC37	UBA52	608
CDC37	UBA52	608
CCND1	UBA52	600
CCND1	UBA52	600
HBEGF	UBA52	600
HBEGF	UBA52	600
EREG	UBA52	600
EREG	UBA52	600
NEDD8	UBA52	965
NEDD8	UBA52	965
RPS16	UBA52	999
RPS16	UBA52	999
KRAS	UBA52	903
KRAS	UBA52	903
MDM2	UBA52	990
MDM2	UBA52	990
CDH1	UBA52	600
CDH1	UBA52	600
EP300	UBA52	690
EP300	UBA52	690
CBL	UBA52	606
CBL	UBA52	606
FGF2	UBA52	600
FGF2	UBA52	600
EGF	UBA52	657
EGF	UBA52	657
ERBB3	UBA52	600
ERBB3	UBA52	600
TP53	UBA52	908
TP53	UBA52	908
ERBB2	UBA52	600
ERBB2	UBA52	600
RPS11	UBA52	999
RPS11	UBA52	999
RPS27A	UBA52	999
RPS27A	UBA52	999
EGFR	UBA52	621
EGFR	UBA52	621
RPS3	UBA52	999
RPS3	UBA52	999
ATM	UBA52	902
ATM	UBA52	902
RPS23	UBA52	999
RPS23	UBA52	999
RPS9	UBA52	999
RPS9	UBA52	999
UBB	UBA52	986
UBB	UBA52	986
RPL4	UBA52	999
RPL4	UBA52	999
UBE2N	UBA52	987
UBE2N	UBA52	987
RPS15A	UBA52	999
RPS15A	UBA52	999
GSK3B	UBA52	600
GSK3B	UBA52	600
EEF1G	UBA52	832
EEF1G	UBA52	832
HSP90AA1	UBA52	680
HSP90AA1	UBA52	680
PTPN11	UBA52	608
PTPN11	UBA52	608
RPS2	UBA52	999
RPS2	UBA52	999
ERBB4	UBA52	600
ERBB4	UBA52	600
RNF41	UBA52	648
RNF41	UBA52	648
CTNNB1	UBA52	613
CTNNB1	UBA52	613
RPS3A	UBA52	999
RPS3A	UBA52	999
RPSA	UBA52	997
RPSA	UBA52	997
VCP	UBA52	908
VCP	UBA52	908
NRG2	UBA52	600
NRG2	UBA52	600
NRAS	UBA52	903
NRAS	UBA52	903
RPL5	UBA52	999
RPL5	UBA52	999
JUN	UBA52	943
JUN	UBA52	943
HSP90AB1	UBA52	727
HSP90AB1	UBA52	727
PTEN	UBA52	913
PTEN	UBA52	913
SRC	UBA52	652
SRC	UBA52	652
RPS4X	UBA52	999
RPS4X	UBA52	999
TLR4	UBA52	900
TLR4	UBA52	900
RPL11	UBA52	999
RPL11	UBA52	999
RPS6	UBA52	999
RPS6	UBA52	999
GRB2	UBA52	667
GRB2	UBA52	667
CUL5	UBA52	619
CUL5	UBA52	619
CDK1	UBA52	629
CDK1	UBA52	629
BTC	UBA52	600
BTC	UBA52	600
USP8	UBA52	665
USP8	UBA52	665
RPS8	UBA52	999
RPS8	UBA52	999
CDC42	UBA52	630
CDC42	UBA52	630
RELA	UBA52	601
RELA	UBA52	601
NRG1	UBA52	600
NRG1	UBA52	600
RPS14	UBA52	999
RPS14	UBA52	999
PSMD14	UBA52	993
PSMD14	UBA52	993
GAPDH	RPS18	741
GAPDH	RPS18	741
RPS16	RPS18	999
RPS16	RPS18	999
RPS11	RPS18	999
RPS11	RPS18	999
RPS27A	RPS18	999
RPS27A	RPS18	999
RPS3	RPS18	999
RPS3	RPS18	999
RPS23	RPS18	999
RPS23	RPS18	999
LRRK2	RPS18	548
LRRK2	RPS18	548
RPS9	RPS18	999
RPS9	RPS18	999
UBB	RPS18	531
UBB	RPS18	531
RPL4	RPS18	999
RPL4	RPS18	999
RPS15A	RPS18	999
RPS15A	RPS18	999
EEF1G	RPS18	937
EEF1G	RPS18	937
RPS2	RPS18	999
RPS2	RPS18	999
RPS3A	RPS18	999
RPS3A	RPS18	999
RPSA	RPS18	999
RPSA	RPS18	999
RPL5	RPS18	999
RPL5	RPS18	999
HSP90AB1	RPS18	544
HSP90AB1	RPS18	544
RPS4X	RPS18	999
RPS4X	RPS18	999
RPL11	RPS18	999
RPL11	RPS18	999
RPS6	RPS18	999
RPS6	RPS18	999
RPS8	RPS18	999
RPS8	RPS18	999
RPS14	RPS18	999
RPS14	RPS18	999
UBA52	RPS18	999
UBA52	RPS18	999
CD4	CD44	946
CD4	CD44	946
IL2	CD44	756
IL2	CD44	756
CCND1	CD44	675
CCND1	CD44	675
GAPDH	CD44	712
GAPDH	CD44	712
HBEGF	CD44	948
HBEGF	CD44	948
IL4	CD44	693
IL4	CD44	693
KRAS	CD44	666
KRAS	CD44	666
CDH1	CD44	783
CDH1	CD44	783
MAPK3	CD44	718
MAPK3	CD44	718
EP300	CD44	595
EP300	CD44	595
IL1B	CD44	664
IL1B	CD44	664
KDR	CD44	875
KDR	CD44	875
FGF2	CD44	994
FGF2	CD44	994
STAT3	CD44	989
STAT3	CD44	989
EGF	CD44	863
EGF	CD44	863
ERBB3	CD44	703
ERBB3	CD44	703
PXN	CD44	784
PXN	CD44	784
TP53	CD44	800
TP53	CD44	800
ERBB2	CD44	999
ERBB2	CD44	999
EGFR	CD44	997
EGFR	CD44	997
KIT	CD44	831
KIT	CD44	831
ALB	CD44	803
ALB	CD44	803
IGF1	CD44	578
IGF1	CD44	578
CXCL8	CD44	657
CXCL8	CD44	657
CASP3	CD44	622
CASP3	CD44	622
HSP90AA1	CD44	526
HSP90AA1	CD44	526
LCK	CD44	992
LCK	CD44	992
CAV1	CD44	634
CAV1	CD44	634
PTK2	CD44	575
PTK2	CD44	575
ERBB4	CD44	787
ERBB4	CD44	787
CTNNB1	CD44	769
CTNNB1	CD44	769
FYN	CD44	773
FYN	CD44	773
FN1	CD44	998
FN1	CD44	998
RAC1	CD44	925
RAC1	CD44	925
JUN	CD44	590
JUN	CD44	590
PTEN	CD44	612
PTEN	CD44	612
SRC	CD44	985
SRC	CD44	985
TLR4	CD44	989
TLR4	CD44	989
AR	CD44	509
AR	CD44	509
JAK2	CD44	572
JAK2	CD44	572
GRB2	CD44	755
GRB2	CD44	755
ITGB1	CD44	920
ITGB1	CD44	920
INS	CD44	693
INS	CD44	693
CDC42	CD44	970
CDC42	CD44	970
IL6	CD44	748
IL6	CD44	748
CD8A	CD44	869
CD8A	CD44	869
CD4	TNF	935
CD4	TNF	935
SIRT1	TNF	696
SIRT1	TNF	696
MAPK1	TNF	538
MAPK1	TNF	538
NFKBIA	TNF	992
NFKBIA	TNF	992
IL2	TNF	933
IL2	TNF	933
CCND1	TNF	651
CCND1	TNF	651
GAPDH	TNF	835
GAPDH	TNF	835
MAPK14	TNF	975
MAPK14	TNF	975
HBEGF	TNF	567
HBEGF	TNF	567
IL4	TNF	993
IL4	TNF	993
KRAS	TNF	594
KRAS	TNF	594
CDH1	TNF	652
CDH1	TNF	652
CREBBP	TNF	953
CREBBP	TNF	953
MAPK3	TNF	765
MAPK3	TNF	765
EP300	TNF	967
EP300	TNF	967
IL1B	TNF	983
IL1B	TNF	983
KDR	TNF	623
KDR	TNF	623
FGF2	TNF	741
FGF2	TNF	741
STAT3	TNF	941
STAT3	TNF	941
EGF	TNF	787
EGF	TNF	787
TP53	TNF	784
TP53	TNF	784
ERBB2	TNF	618
ERBB2	TNF	618
RPS27A	TNF	914
RPS27A	TNF	914
EGFR	TNF	712
EGFR	TNF	712
PPARG	TNF	979
PPARG	TNF	979
KIT	TNF	627
KIT	TNF	627
ALB	TNF	866
ALB	TNF	866
IGF1	TNF	784
IGF1	TNF	784
HSPA4	TNF	673
HSPA4	TNF	673
UBB	TNF	905
UBB	TNF	905
FOS	TNF	969
FOS	TNF	969
CXCL8	TNF	992
CXCL8	TNF	992
CASP3	TNF	896
CASP3	TNF	896
UBE2N	TNF	646
UBE2N	TNF	646
GSK3B	TNF	587
GSK3B	TNF	587
HSP90AA1	TNF	572
HSP90AA1	TNF	572
LCK	TNF	551
LCK	TNF	551
CAV1	TNF	962
CAV1	TNF	962
CTNNB1	TNF	697
CTNNB1	TNF	697
FYN	TNF	601
FYN	TNF	601
FN1	TNF	930
FN1	TNF	930
STAT1	TNF	979
STAT1	TNF	979
MTOR	TNF	636
MTOR	TNF	636
JUN	TNF	984
JUN	TNF	984
PTEN	TNF	623
PTEN	TNF	623
HDAC1	TNF	502
HDAC1	TNF	502
SRC	TNF	696
SRC	TNF	696
TLR4	TNF	929
