from	to	combined_score
MAPK3	PLCG2	622
MAPK3	PLCG2	622
KDR	PLCG2	872
KDR	PLCG2	872
PIK3CA	PLCG2	769
PIK3CA	PLCG2	769
CBL	PLCG2	618
CBL	PLCG2	618
ERBB2	PLCG2	966
ERBB2	PLCG2	966
EGFR	PLCG2	990
EGFR	PLCG2	990
HSP90AA1	PLCG2	666
HSP90AA1	PLCG2	666
LCK	PLCG2	941
LCK	PLCG2	941
FGFR3	PLCG2	864
FGFR3	PLCG2	864
PTPN11	PLCG2	538
PTPN11	PLCG2	538
FYN	PLCG2	963
FYN	PLCG2	963
RAC1	PLCG2	721
RAC1	PLCG2	721
PTEN	PLCG2	746
PTEN	PLCG2	746
SRC	PLCG2	985
SRC	PLCG2	985
TLR4	PLCG2	937
TLR4	PLCG2	937
JAK2	PLCG2	885
JAK2	PLCG2	885
GRB2	PLCG2	919
GRB2	PLCG2	919
SHC1	PLCG2	837
SHC1	PLCG2	837
PRKCA	PLCG2	966
PRKCA	PLCG2	966
PTPRC	PLCG2	654
PTPRC	PLCG2	654
PIK3R1	PLCG2	899
PIK3R1	PLCG2	899
AKT1	PLCG2	812
AKT1	PLCG2	812
